item_id,category_id,semantic,fine-grained
179084096,36,bags,tote
198984787,38,bags,clutch
190236267,38,bags,clutch
203014495,36,bags,tote
195708791,318,bags,purse
143444114,36,bags,tote
206199176,38,bags,clutch
199278164,38,bags,clutch
198712495,37,bags,purse
160913612,259,bags,backpack
161416933,318,bags,purse
208854947,36,bags,tote
202852361,318,bags,purse
201813883,36,bags,tote
162585450,37,bags,purse
208507135,37,bags,purse
202757698,37,bags,purse
202818780,36,bags,tote
204234030,37,bags,purse
210508785,36,bags,tote
193879759,36,bags,tote
207777129,259,bags,backpack
208832507,318,bags,purse
165038883,37,bags,purse
181227444,38,bags,clutch
155932368,259,bags,backpack
204831683,37,bags,purse
209050495,37,bags,purse
200005202,37,bags,purse
207989473,37,bags,purse
168580313,36,bags,tote
185429448,36,bags,tote
201802798,36,bags,tote
173789105,38,bags,clutch
212521270,40,bags,purse
191756735,318,bags,purse
76399006,37,bags,purse
186157090,259,bags,backpack
188363290,38,bags,clutch
203183240,36,bags,tote
178763845,36,bags,tote
203114638,318,bags,purse
190237778,38,bags,clutch
200819259,259,bags,backpack
170681778,38,bags,clutch
191072467,37,bags,purse
182570926,259,bags,backpack
204390915,38,bags,clutch
192578866,37,bags,purse
195261646,37,bags,purse
130087763,259,bags,backpack
206043208,259,bags,backpack
142384755,38,bags,clutch
184084053,37,bags,purse
90497446,37,bags,purse
192238102,318,bags,purse
141808202,37,bags,purse
190453972,318,bags,purse
58782591,35,bags,backpack
139509285,37,bags,purse
177325365,38,bags,clutch
204467675,38,bags,clutch
167174562,38,bags,clutch
160552126,38,bags,clutch
208199932,37,bags,purse
206940965,37,bags,purse
210233033,36,bags,tote
188260661,259,bags,backpack
182117285,36,bags,tote
193631873,318,bags,purse
177406729,37,bags,purse
195840777,37,bags,purse
195312337,318,bags,purse
194841933,37,bags,purse
45496953,318,bags,purse
207956028,37,bags,purse
210103953,318,bags,purse
108925649,36,bags,tote
193548467,37,bags,purse
145853947,259,bags,backpack
123814298,38,bags,clutch
134911723,259,bags,backpack
208944506,37,bags,purse
132258871,39,bags,purse
115215793,37,bags,purse
162391141,38,bags,clutch
194178917,318,bags,purse
206508969,37,bags,purse
163670628,38,bags,clutch
131990661,318,bags,purse
138198743,259,bags,backpack
15591972,318,bags,purse
135182295,40,bags,purse
194910284,36,bags,tote
191681062,37,bags,purse
209171788,318,bags,purse
207295588,36,bags,tote
163012971,36,bags,tote
178398977,37,bags,purse
178723061,37,bags,purse
196431210,37,bags,purse
156732636,37,bags,purse
149811381,318,bags,purse
142136896,37,bags,purse
166196747,38,bags,clutch
165198132,36,bags,tote
127474870,258,bags,purse
204798012,37,bags,purse
135674018,37,bags,purse
192794788,37,bags,purse
137605109,37,bags,purse
193242278,318,bags,purse
164678834,38,bags,clutch
169063584,36,bags,tote
145154394,318,bags,purse
165570594,37,bags,purse
145627138,37,bags,purse
205328849,37,bags,purse
188779228,259,bags,backpack
194439327,38,bags,clutch
170375742,318,bags,purse
201713644,37,bags,purse
189470498,37,bags,purse
190214373,258,bags,purse
181066024,38,bags,clutch
195018298,38,bags,clutch
79035777,318,bags,purse
137848836,38,bags,clutch
211757152,37,bags,purse
191604567,37,bags,purse
173613667,38,bags,clutch
193052222,37,bags,purse
200659992,259,bags,backpack
178807078,38,bags,clutch
125133596,318,bags,purse
205909673,37,bags,purse
202847731,36,bags,tote
139391843,318,bags,purse
198069720,36,bags,tote
210600668,37,bags,purse
190340910,36,bags,tote
175964535,37,bags,purse
75818764,38,bags,clutch
194685118,318,bags,purse
138824650,38,bags,clutch
162192652,37,bags,purse
150307111,259,bags,backpack
195861042,318,bags,purse
173053311,38,bags,clutch
191923501,259,bags,backpack
206278149,37,bags,purse
178457398,38,bags,clutch
175339837,37,bags,purse
146117106,37,bags,purse
192283452,38,bags,clutch
210454721,259,bags,backpack
181352511,37,bags,purse
200686928,37,bags,purse
111465088,37,bags,purse
206326642,259,bags,backpack
177956470,36,bags,tote
172947015,37,bags,purse
180546043,37,bags,purse
193541680,318,bags,purse
146127372,37,bags,purse
210256383,38,bags,clutch
204306851,318,bags,purse
186065831,37,bags,purse
137265834,37,bags,purse
131461216,38,bags,clutch
125920004,38,bags,clutch
209172977,37,bags,purse
138556274,36,bags,tote
177491412,37,bags,purse
210510475,259,bags,backpack
178042357,37,bags,purse
173827882,37,bags,purse
205410193,37,bags,purse
195375302,37,bags,purse
112490974,318,bags,purse
209587435,37,bags,purse
166041429,37,bags,purse
108621352,38,bags,clutch
154615998,40,bags,purse
115290487,37,bags,purse
156545176,38,bags,clutch
163930643,37,bags,purse
155427753,37,bags,purse
141727675,37,bags,purse
211429237,37,bags,purse
186871959,37,bags,purse
181112255,40,bags,purse
197413346,318,bags,purse
204925548,38,bags,clutch
148683056,38,bags,clutch
204079865,36,bags,tote
203672693,259,bags,backpack
155273923,318,bags,purse
209275019,318,bags,purse
147613569,38,bags,clutch
200700536,38,bags,clutch
153349183,37,bags,purse
153669811,318,bags,purse
158945773,37,bags,purse
211267789,38,bags,clutch
211235361,37,bags,purse
197960384,318,bags,purse
213581127,38,bags,clutch
174692372,37,bags,purse
210636980,37,bags,purse
212355683,36,bags,tote
185064319,259,bags,backpack
195952992,36,bags,tote
165195344,38,bags,clutch
180367929,38,bags,clutch
134551240,259,bags,backpack
199927975,38,bags,clutch
200025136,37,bags,purse
186774389,259,bags,backpack
200559110,37,bags,purse
173865657,36,bags,tote
196218618,37,bags,purse
127356439,36,bags,tote
165589541,38,bags,clutch
209905391,38,bags,clutch
177830662,259,bags,backpack
209162623,37,bags,purse
201907439,38,bags,clutch
210287080,37,bags,purse
179422580,37,bags,purse
139794967,258,bags,purse
173721066,36,bags,tote
187203491,37,bags,purse
175171873,37,bags,purse
201286879,318,bags,purse
201240016,38,bags,clutch
195924642,38,bags,clutch
202865743,36,bags,tote
212242038,38,bags,clutch
207999974,38,bags,clutch
188918697,37,bags,purse
196285429,36,bags,tote
194137801,40,bags,purse
103990861,318,bags,purse
197028117,37,bags,purse
115442485,318,bags,purse
208571278,36,bags,tote
212423030,318,bags,purse
206168067,318,bags,purse
209239114,40,bags,purse
188128090,37,bags,purse
163802369,38,bags,clutch
157091884,38,bags,clutch
190302656,37,bags,purse
176300305,37,bags,purse
143362010,259,bags,backpack
132268852,39,bags,purse
78848211,38,bags,clutch
160047227,38,bags,clutch
181142381,259,bags,backpack
172306015,38,bags,clutch
172835232,38,bags,clutch
116800836,36,bags,tote
132231446,36,bags,tote
194277265,37,bags,purse
182190386,259,bags,backpack
116977556,37,bags,purse
147898577,259,bags,backpack
195948396,36,bags,tote
209171454,37,bags,purse
209171455,37,bags,purse
134970014,38,bags,clutch
210542121,38,bags,clutch
135969822,37,bags,purse
206587185,37,bags,purse
189699119,40,bags,purse
202966645,37,bags,purse
210084927,37,bags,purse
195300880,38,bags,clutch
145609273,37,bags,purse
171928046,36,bags,tote
192511049,36,bags,tote
179099931,37,bags,purse
195569382,259,bags,backpack
201881174,37,bags,purse
201527163,318,bags,purse
179671640,37,bags,purse
171336756,259,bags,backpack
210529606,318,bags,purse
147309436,37,bags,purse
195600103,37,bags,purse
145438796,259,bags,backpack
213366441,37,bags,purse
193715324,259,bags,backpack
174348662,259,bags,backpack
213446922,37,bags,purse
158857944,37,bags,purse
202227158,37,bags,purse
203740823,37,bags,purse
196079477,37,bags,purse
141830961,318,bags,purse
203667455,40,bags,purse
204860223,37,bags,purse
195815942,36,bags,tote
91148621,36,bags,tote
195194100,39,bags,purse
208379919,318,bags,purse
156610667,38,bags,clutch
208228533,259,bags,backpack
212218158,259,bags,backpack
214397739,37,bags,purse
204395357,38,bags,clutch
212883133,37,bags,purse
158562560,38,bags,clutch
207705451,38,bags,clutch
172529587,37,bags,purse
173946041,318,bags,purse
184015500,36,bags,tote
183714777,37,bags,purse
115463815,38,bags,clutch
196196007,37,bags,purse
209879855,37,bags,purse
141258479,37,bags,purse
208996528,38,bags,clutch
184384737,38,bags,clutch
143044886,318,bags,purse
195782172,318,bags,purse
161705125,37,bags,purse
175171468,37,bags,purse
160594774,36,bags,tote
211693734,38,bags,clutch
201269728,318,bags,purse
159319734,37,bags,purse
179853397,259,bags,backpack
174849437,40,bags,purse
215010464,259,bags,backpack
170205108,318,bags,purse
164744880,37,bags,purse
186583107,38,bags,clutch
195143881,38,bags,clutch
145330672,37,bags,purse
183438294,37,bags,purse
131540564,318,bags,purse
213564946,318,bags,purse
181449470,318,bags,purse
79566357,36,bags,tote
122187144,36,bags,tote
200671486,38,bags,clutch
137050655,37,bags,purse
188124430,36,bags,tote
154530210,259,bags,backpack
205775712,318,bags,purse
204465677,36,bags,tote
198747339,318,bags,purse
157478977,37,bags,purse
211667258,318,bags,purse
162081169,37,bags,purse
180406128,38,bags,clutch
193531676,37,bags,purse
196431383,38,bags,clutch
207656146,38,bags,clutch
214680423,318,bags,purse
202171897,259,bags,backpack
212394689,259,bags,backpack
170217672,38,bags,clutch
204224738,38,bags,clutch
205439237,36,bags,tote
121818857,36,bags,tote
212465578,36,bags,tote
176724905,38,bags,clutch
203859162,38,bags,clutch
155255270,259,bags,backpack
181909496,40,bags,purse
192046744,36,bags,tote
202243835,37,bags,purse
201120528,37,bags,purse
201003118,37,bags,purse
156134296,37,bags,purse
158861355,37,bags,purse
183787005,36,bags,tote
174451519,37,bags,purse
183050102,37,bags,purse
203119482,36,bags,tote
163909255,38,bags,clutch
136415802,36,bags,tote
203577763,36,bags,tote
193857625,38,bags,clutch
207596946,37,bags,purse
143066331,36,bags,tote
76417560,38,bags,clutch
178549311,37,bags,purse
201888436,37,bags,purse
157379859,38,bags,clutch
157077276,38,bags,clutch
190131586,37,bags,purse
177654905,259,bags,backpack
76074145,37,bags,purse
107964048,38,bags,clutch
133913595,259,bags,backpack
204221223,37,bags,purse
159910879,38,bags,clutch
207276387,318,bags,purse
137521552,36,bags,tote
177039137,318,bags,purse
207808060,318,bags,purse
139466014,259,bags,backpack
171691130,37,bags,purse
181048772,258,bags,purse
212399860,36,bags,tote
165599768,38,bags,clutch
187224825,37,bags,purse
176867408,37,bags,purse
203278475,318,bags,purse
159835986,38,bags,clutch
175896426,38,bags,clutch
118885131,39,bags,purse
115215651,37,bags,purse
170450360,36,bags,tote
136195583,318,bags,purse
152619810,36,bags,tote
188568508,37,bags,purse
176111107,37,bags,purse
176689238,36,bags,tote
201599536,37,bags,purse
193367465,37,bags,purse
184667458,37,bags,purse
148457637,37,bags,purse
198615848,37,bags,purse
193877553,37,bags,purse
194509803,38,bags,clutch
200481961,38,bags,clutch
136121735,37,bags,purse
194884803,37,bags,purse
213094696,37,bags,purse
210682950,318,bags,purse
79865197,38,bags,clutch
206548223,318,bags,purse
210347089,318,bags,purse
201063939,40,bags,purse
184339886,37,bags,purse
186692397,38,bags,clutch
145419660,36,bags,tote
123259370,38,bags,clutch
199554437,36,bags,tote
143332758,39,bags,purse
181338939,37,bags,purse
158439356,259,bags,backpack
196287559,36,bags,tote
173676066,37,bags,purse
153347684,37,bags,purse
195881093,37,bags,purse
211674256,38,bags,clutch
197217906,38,bags,clutch
177589338,38,bags,clutch
203653380,37,bags,purse
209171228,37,bags,purse
193704109,37,bags,purse
211751241,37,bags,purse
202004280,318,bags,purse
176610255,37,bags,purse
206893393,37,bags,purse
207687420,38,bags,clutch
168223398,37,bags,purse
180367273,40,bags,purse
194999894,40,bags,purse
177423524,259,bags,backpack
163234364,259,bags,backpack
176115440,259,bags,backpack
190054419,318,bags,purse
187838349,259,bags,backpack
158021821,37,bags,purse
180742009,259,bags,backpack
88839781,39,bags,purse
211731093,37,bags,purse
178343128,318,bags,purse
202206487,37,bags,purse
185181510,259,bags,backpack
195046980,37,bags,purse
210623659,39,bags,purse
165468969,37,bags,purse
209505432,37,bags,purse
180179363,38,bags,clutch
165798875,38,bags,clutch
211628951,318,bags,purse
171170506,36,bags,tote
192536676,318,bags,purse
128099749,38,bags,clutch
175490832,37,bags,purse
207655653,39,bags,purse
181773278,38,bags,clutch
207930302,37,bags,purse
202849309,38,bags,clutch
186701074,37,bags,purse
161417702,37,bags,purse
188452877,37,bags,purse
157496907,37,bags,purse
169866219,40,bags,purse
139583258,318,bags,purse
171336412,38,bags,clutch
181525467,37,bags,purse
195719412,37,bags,purse
192576584,318,bags,purse
192994859,37,bags,purse
169318141,259,bags,backpack
169612283,37,bags,purse
193548403,37,bags,purse
186762329,36,bags,tote
211170393,318,bags,purse
114135863,37,bags,purse
173273767,37,bags,purse
128431498,38,bags,clutch
138174422,318,bags,purse
195457152,318,bags,purse
168688422,38,bags,clutch
193994153,318,bags,purse
152197182,38,bags,clutch
203717565,36,bags,tote
138345880,38,bags,clutch
142394805,37,bags,purse
193454965,38,bags,clutch
160919411,36,bags,tote
208584535,37,bags,purse
195788145,37,bags,purse
189510855,37,bags,purse
185930242,37,bags,purse
159356640,38,bags,clutch
206513489,36,bags,tote
197438245,37,bags,purse
209764180,318,bags,purse
176960529,37,bags,purse
199801267,36,bags,tote
173534987,37,bags,purse
211646770,318,bags,purse
213292820,318,bags,purse
155013652,36,bags,tote
212894603,36,bags,tote
177105241,37,bags,purse
193231265,38,bags,clutch
213175036,37,bags,purse
161055826,318,bags,purse
213640635,36,bags,tote
193574097,37,bags,purse
149923764,37,bags,purse
190787786,38,bags,clutch
155438603,37,bags,purse
176950469,36,bags,tote
194105318,36,bags,tote
182108171,38,bags,clutch
209221440,37,bags,purse
207658199,38,bags,clutch
180169584,37,bags,purse
165703346,38,bags,clutch
187486615,318,bags,purse
103208084,36,bags,tote
203755145,36,bags,tote
185321210,36,bags,tote
194567057,38,bags,clutch
204914826,37,bags,purse
193678474,36,bags,tote
186709425,259,bags,backpack
208913668,40,bags,purse
194370461,38,bags,clutch
205008448,39,bags,purse
211742566,259,bags,backpack
136681921,37,bags,purse
153972592,318,bags,purse
163280205,38,bags,clutch
203422514,38,bags,clutch
195508988,37,bags,purse
156018494,38,bags,clutch
170217692,38,bags,clutch
160714725,36,bags,tote
199176072,37,bags,purse
189452883,318,bags,purse
206497580,37,bags,purse
161104357,258,bags,purse
199082402,259,bags,backpack
206508495,37,bags,purse
185425607,37,bags,purse
177493383,38,bags,clutch
207724007,38,bags,clutch
207958727,37,bags,purse
170045838,40,bags,purse
154417350,36,bags,tote
172570704,318,bags,purse
197354623,38,bags,clutch
213023271,36,bags,tote
130008551,40,bags,purse
204388788,259,bags,backpack
172979061,38,bags,clutch
153685541,38,bags,clutch
209471513,38,bags,clutch
206526712,318,bags,purse
161075977,36,bags,tote
208921451,38,bags,clutch
185309124,36,bags,tote
151312858,37,bags,purse
193622978,318,bags,purse
133032861,37,bags,purse
154438461,38,bags,clutch
144168804,259,bags,backpack
205527681,38,bags,clutch
134925166,258,bags,purse
168539136,37,bags,purse
186438032,38,bags,clutch
212986289,36,bags,tote
202872212,36,bags,tote
115290547,318,bags,purse
170751069,37,bags,purse
178325014,37,bags,purse
186774474,259,bags,backpack
161495952,37,bags,purse
138835344,318,bags,purse
168932142,38,bags,clutch
177061970,318,bags,purse
79566344,36,bags,tote
148392209,37,bags,purse
204183931,318,bags,purse
160925480,38,bags,clutch
169063189,38,bags,clutch
128711527,36,bags,tote
206179203,36,bags,tote
184319032,37,bags,purse
51269355,40,bags,purse
209648644,37,bags,purse
173866245,36,bags,tote
177750230,259,bags,backpack
140493294,318,bags,purse
157155404,318,bags,purse
143242965,259,bags,backpack
174348649,318,bags,purse
163635228,318,bags,purse
198951012,37,bags,purse
203492469,40,bags,purse
214409371,37,bags,purse
206305043,38,bags,clutch
201905211,259,bags,backpack
174204034,38,bags,clutch
168066430,37,bags,purse
175179883,36,bags,tote
206535903,318,bags,purse
212816251,259,bags,backpack
198698977,37,bags,purse
153364600,38,bags,clutch
198366865,38,bags,clutch
191780211,37,bags,purse
196347686,36,bags,tote
