item_id,category_id,semantic,fine-grained
126170679,4,all-body,dress
209032213,4,all-body,dress
189781431,5,all-body,dress
201065271,4,all-body,dress
191900152,4,all-body,dress
190530604,5,all-body,dress
209043508,4,all-body,dress
190965472,5,all-body,dress
196177236,4,all-body,dress
203507610,4,all-body,dress
214409401,4,all-body,dress
183251859,4,all-body,dress
198843333,4,all-body,dress
205236146,5,all-body,dress
154103508,6,all-body,gown
202124262,4,all-body,dress
212277121,5,all-body,dress
204275633,4,all-body,dress
188450360,4,all-body,dress
203512218,6,all-body,gown
206303213,1605,all-body,swimsuit
212018522,4,all-body,dress
210956985,244,all-body,romper
181288745,4,all-body,dress
183400970,4,all-body,dress
173612469,5,all-body,dress
215487098,4,all-body,dress
210519490,4,all-body,dress
208140146,4,all-body,dress
204540958,1605,all-body,swimsuit
182351615,244,all-body,romper
173707820,5,all-body,dress
191074388,5,all-body,dress
192055044,244,all-body,romper
209452292,1606,all-body,one-piece swimsuit
213071412,1605,all-body,swimsuit
206302589,5,all-body,dress
206302585,3,all-body,dress
184778089,4,all-body,dress
174075327,4,all-body,dress
176758367,1606,all-body,one-piece swimsuit
203644322,4,all-body,dress
206298557,4,all-body,dress
191319720,5,all-body,dress
165712408,4,all-body,dress
206289183,4,all-body,dress
206990515,5,all-body,dress
166575500,1606,all-body,one-piece swimsuit
214614071,1605,all-body,swimsuit
213082673,4,all-body,dress
109784733,1605,all-body,swimsuit
201066059,4,all-body,dress
201053163,3,all-body,dress
183728767,4,all-body,dress
202604144,244,all-body,romper
206505636,4,all-body,dress
210245141,3,all-body,dress
207099245,4,all-body,dress
204161576,1606,all-body,one-piece swimsuit
139230558,4,all-body,dress
186023411,5,all-body,dress
207095845,4,all-body,dress
214250704,1605,all-body,swimsuit
210485619,4,all-body,dress
203195414,1606,all-body,one-piece swimsuit
199082024,4,all-body,dress
105887784,243,all-body,jumpsuit
187433660,4,all-body,dress
209512590,4,all-body,dress
131081621,244,all-body,romper
202171178,5,all-body,dress
201072546,6,all-body,gown
172996001,1606,all-body,one-piece swimsuit
185748429,4,all-body,dress
160205838,4,all-body,dress
202167974,4,all-body,dress
214018462,3,all-body,dress
177327463,5,all-body,dress
191899800,244,all-body,romper
211748421,1605,all-body,swimsuit
209736982,4,all-body,dress
202313156,4,all-body,dress
207885452,3,all-body,dress
184580618,4,all-body,dress
192404217,4,all-body,dress
137206595,4,all-body,dress
201059508,4,all-body,dress
211829067,4,all-body,dress
205525732,4,all-body,dress
208586503,1606,all-body,one-piece swimsuit
203260029,4,all-body,dress
209607188,4,all-body,dress
34976102,4,all-body,dress
201987410,4,all-body,dress
201777819,5,all-body,dress
209152806,244,all-body,romper
202212715,3,all-body,dress
209743362,4,all-body,dress
200796353,4,all-body,dress
184694108,5,all-body,dress
183322334,4,all-body,dress
214250257,1605,all-body,swimsuit
203697853,4,all-body,dress
209970279,244,all-body,romper
199878914,1605,all-body,swimsuit
173877732,4,all-body,dress
213465433,3,all-body,dress
172478705,244,all-body,romper
164270841,4,all-body,dress
201959887,4,all-body,dress
200198172,4,all-body,dress
206718676,5,all-body,dress
198109739,4,all-body,dress
203555810,4,all-body,dress
189695843,5,all-body,dress
199614599,4,all-body,dress
170993379,4,all-body,dress
186056213,5,all-body,dress
210158022,1605,all-body,swimsuit
171022067,4,all-body,dress
68516615,4,all-body,dress
200253957,5,all-body,dress
174146116,243,all-body,jumpsuit
199276705,4,all-body,dress
205221151,4,all-body,dress
143550669,4,all-body,dress
210715201,4,all-body,dress
209344969,4,all-body,dress
205446753,4,all-body,dress
205297286,4,all-body,dress
206302602,3,all-body,dress
207755762,3,all-body,dress
195783973,4,all-body,dress
197310553,1606,all-body,one-piece swimsuit
195919164,3,all-body,dress
205190052,5,all-body,dress
195608940,4,all-body,dress
191587760,4,all-body,dress
158506108,4,all-body,dress
195530849,1606,all-body,one-piece swimsuit
183739789,3,all-body,dress
188621378,6,all-body,gown
208873213,1606,all-body,one-piece swimsuit
197345268,4,all-body,dress
197312547,4,all-body,dress
206127822,4,all-body,dress
169433916,4,all-body,dress
212589254,4,all-body,dress
193026459,5,all-body,dress
208038522,4,all-body,dress
204996301,4,all-body,dress
193059683,4,all-body,dress
205606940,3,all-body,dress
189310646,3,all-body,dress
195003429,4,all-body,dress
208992571,244,all-body,romper
183976867,4,all-body,dress
204130111,4,all-body,dress
157858273,3,all-body,dress
199585757,4,all-body,dress
211853604,244,all-body,romper
205819009,6,all-body,gown
207407509,4,all-body,dress
214613376,4,all-body,dress
208744016,4,all-body,dress
195225965,4,all-body,dress
147835226,5,all-body,dress
211538436,4,all-body,dress
206193488,1606,all-body,one-piece swimsuit
209784088,4,all-body,dress
196352021,4,all-body,dress
171554340,5,all-body,dress
112167696,4,all-body,dress
204373995,4,all-body,dress
201065031,4,all-body,dress
180312223,4,all-body,dress
159676437,4,all-body,dress
183236184,5,all-body,dress
204274961,4,all-body,dress
162217385,4,all-body,dress
198949108,4,all-body,dress
205033059,1606,all-body,one-piece swimsuit
157088237,5,all-body,dress
190624465,5,all-body,dress
164186018,3,all-body,dress
196397447,5,all-body,dress
203976106,4,all-body,dress
201346971,4,all-body,dress
184698689,4,all-body,dress
179812974,244,all-body,romper
191181954,5,all-body,dress
204716974,4,all-body,dress
209203626,4,all-body,dress
195496680,4,all-body,dress
202168773,4,all-body,dress
191848206,4,all-body,dress
212022302,4,all-body,dress
208634490,4,all-body,dress
206841692,4,all-body,dress
188155877,3,all-body,dress
171026892,4,all-body,dress
126422220,1605,all-body,swimsuit
173704136,4,all-body,dress
137186716,1606,all-body,one-piece swimsuit
168463453,4,all-body,dress
209160120,4,all-body,dress
178139392,4,all-body,dress
127223097,4,all-body,dress
141103873,3,all-body,dress
199940691,5,all-body,dress
196842418,4,all-body,dress
180005065,4,all-body,dress
173790209,4,all-body,dress
143646570,5,all-body,dress
161135752,4,all-body,dress
207731508,4,all-body,dress
204908359,5,all-body,dress
196324801,3,all-body,dress
210630682,1606,all-body,one-piece swimsuit
183279846,1606,all-body,one-piece swimsuit
199911758,1606,all-body,one-piece swimsuit
211597558,4,all-body,dress
170347547,1606,all-body,one-piece swimsuit
213057332,1606,all-body,one-piece swimsuit
168243925,4,all-body,dress
205360396,4,all-body,dress
199066671,4,all-body,dress
165779409,3,all-body,dress
187513557,4,all-body,dress
214039008,3,all-body,dress
208512994,5,all-body,dress
195470202,4,all-body,dress
195560507,4,all-body,dress
209978470,4,all-body,dress
191680838,4,all-body,dress
196886141,5,all-body,dress
207046746,5,all-body,dress
185303534,5,all-body,dress
212981884,4,all-body,dress
215208564,1606,all-body,one-piece swimsuit
200023049,1605,all-body,swimsuit
134877619,4,all-body,dress
202838883,4,all-body,dress
156100363,4,all-body,dress
169728320,4,all-body,dress
202121817,5,all-body,dress
140643258,4,all-body,dress
146588045,244,all-body,romper
184735395,4,all-body,dress
140349491,4,all-body,dress
185056324,5,all-body,dress
204756237,5,all-body,dress
181446578,4,all-body,dress
160112076,4,all-body,dress
169358382,5,all-body,dress
206715480,4,all-body,dress
79107019,4,all-body,dress
198669308,4,all-body,dress
205356216,4,all-body,dress
207097219,5,all-body,dress
203160315,5,all-body,dress
213349489,1605,all-body,swimsuit
210964805,4,all-body,dress
204703498,5,all-body,dress
187264196,4,all-body,dress
207015056,4,all-body,dress
211180183,4,all-body,dress
183255480,4,all-body,dress
160468833,4,all-body,dress
169972252,5,all-body,dress
172946075,4,all-body,dress
212559491,4,all-body,dress
164968159,5,all-body,dress
168985423,244,all-body,romper
191519265,4,all-body,dress
162644840,5,all-body,dress
172850840,244,all-body,romper
212083222,4,all-body,dress
198052564,4,all-body,dress
154725134,4,all-body,dress
180869330,4,all-body,dress
205737594,4,all-body,dress
214408664,4,all-body,dress
212014148,3,all-body,dress
178088966,4,all-body,dress
210002164,4,all-body,dress
154297520,5,all-body,dress
205356153,4,all-body,dress
179874551,5,all-body,dress
204314179,1606,all-body,one-piece swimsuit
167937435,4,all-body,dress
195490246,1605,all-body,swimsuit
198120767,243,all-body,jumpsuit
168496599,4,all-body,dress
202407460,4,all-body,dress
191794076,5,all-body,dress
211071264,4,all-body,dress
187387428,5,all-body,dress
199763162,4,all-body,dress
126843374,5,all-body,dress
200038400,1605,all-body,swimsuit
181264280,3,all-body,dress
199251875,4,all-body,dress
206193157,4,all-body,dress
206021893,5,all-body,dress
206172053,4,all-body,dress
196534986,4,all-body,dress
206294610,3,all-body,dress
209050348,4,all-body,dress
163998671,3,all-body,dress
198953382,4,all-body,dress
209699862,4,all-body,dress
209851439,244,all-body,romper
195754569,4,all-body,dress
190786703,4,all-body,dress
205064726,4,all-body,dress
209176698,4,all-body,dress
195846870,4,all-body,dress
195964436,5,all-body,dress
51568122,4,all-body,dress
165589904,1606,all-body,one-piece swimsuit
210428762,4,all-body,dress
118609159,243,all-body,jumpsuit
195938348,4,all-body,dress
211208727,4,all-body,dress
205803325,4,all-body,dress
182863863,4,all-body,dress
206303756,4,all-body,dress
185596367,4,all-body,dress
202612345,3,all-body,dress
164420365,1606,all-body,one-piece swimsuit
212910217,1606,all-body,one-piece swimsuit
140596353,243,all-body,jumpsuit
210705521,244,all-body,romper
151508463,5,all-body,dress
210258345,4,all-body,dress
212063541,4,all-body,dress
205600250,4,all-body,dress
211948276,4,all-body,dress
194642887,6,all-body,gown
201057536,5,all-body,dress
164130350,244,all-body,romper
207774416,5,all-body,dress
213285233,4,all-body,dress
175677712,243,all-body,jumpsuit
85383754,4,all-body,dress
209843419,1605,all-body,swimsuit
195526680,4,all-body,dress
193500749,5,all-body,dress
130782105,243,all-body,jumpsuit
190394366,4,all-body,dress
163516700,4,all-body,dress
32785280,4,all-body,dress
180739384,5,all-body,dress
200294014,4,all-body,dress
206137115,4,all-body,dress
151290995,5,all-body,dress
203542166,4,all-body,dress
184788877,4,all-body,dress
211437220,5,all-body,dress
206728244,5,all-body,dress
201591292,4,all-body,dress
195516628,4,all-body,dress
205153923,4,all-body,dress
195304723,5,all-body,dress
193413498,4,all-body,dress
201987550,4,all-body,dress
171274685,4,all-body,dress
215278301,5,all-body,dress
211701379,3,all-body,dress
208996262,244,all-body,romper
203738024,4,all-body,dress
206372179,4,all-body,dress
112763158,4,all-body,dress
169023088,4,all-body,dress
195152245,4,all-body,dress
207624491,4,all-body,dress
210100208,3,all-body,dress
178800173,244,all-body,romper
160335994,4,all-body,dress
208330279,1606,all-body,one-piece swimsuit
205520963,4,all-body,dress
195539587,4,all-body,dress
201065368,4,all-body,dress
143719082,4,all-body,dress
158057678,3,all-body,dress
178348139,3,all-body,dress
193026582,243,all-body,jumpsuit
187707111,3,all-body,dress
205324038,244,all-body,romper
200868347,4,all-body,dress
197320546,3,all-body,dress
196760854,244,all-body,romper
157871827,243,all-body,jumpsuit
213415581,4,all-body,dress
204678434,4,all-body,dress
194815850,6,all-body,gown
161659848,3,all-body,dress
206126553,4,all-body,dress
141734244,4,all-body,dress
207908232,5,all-body,dress
202591946,4,all-body,dress
169920743,4,all-body,dress
210345213,1605,all-body,swimsuit
187595328,5,all-body,dress
206407599,4,all-body,dress
195568491,5,all-body,dress
183389208,5,all-body,dress
209194481,244,all-body,romper
214018471,4,all-body,dress
208621172,4,all-body,dress
180567795,4,all-body,dress
163565950,5,all-body,dress
189470857,5,all-body,dress
203939961,4,all-body,dress
202968732,4,all-body,dress
200024881,1606,all-body,one-piece swimsuit
173126722,4,all-body,dress
176115198,5,all-body,dress
202199976,4,all-body,dress
167264269,4,all-body,dress
186491075,5,all-body,dress
197311450,4,all-body,dress
195541324,3,all-body,dress
206292336,1606,all-body,one-piece swimsuit
133070539,4,all-body,dress
189761364,4,all-body,dress
184539649,4,all-body,dress
211653295,6,all-body,gown
205349012,4,all-body,dress
201062581,4,all-body,dress
213944673,1606,all-body,one-piece swimsuit
205485286,4,all-body,dress
191981522,4,all-body,dress
183746260,3,all-body,dress
159924658,4,all-body,dress
205426639,4,all-body,dress
201987660,3,all-body,dress
200327354,4,all-body,dress
206013322,4,all-body,dress
144145348,4,all-body,dress
202598239,4,all-body,dress
174130239,5,all-body,dress
193041654,5,all-body,dress
202167018,4,all-body,dress
180740770,5,all-body,dress
202783411,4,all-body,dress
157804564,3,all-body,dress
168150164,5,all-body,dress
157937553,4,all-body,dress
144445894,3,all-body,dress
207411143,4,all-body,dress
204544559,4,all-body,dress
166635495,4,all-body,dress
178195673,244,all-body,romper
183977197,4,all-body,dress
141349967,4,all-body,dress
155396594,5,all-body,dress
193858411,4,all-body,dress
191622841,4,all-body,dress
204468129,4,all-body,dress
166293209,3,all-body,dress
213348606,1605,all-body,swimsuit
194649463,4,all-body,dress
196316660,4,all-body,dress
202270716,1606,all-body,one-piece swimsuit
213871551,4,all-body,dress
199270528,3,all-body,dress
189960254,5,all-body,dress
194586644,5,all-body,dress
183821982,4,all-body,dress
172911952,4,all-body,dress
174772241,5,all-body,dress
207276484,244,all-body,romper
204479330,4,all-body,dress
206301985,4,all-body,dress
209762766,4,all-body,dress
200418546,4,all-body,dress
214719862,4,all-body,dress
197157595,1606,all-body,one-piece swimsuit
207098704,4,all-body,dress
136581445,4,all-body,dress
197294073,244,all-body,romper
146807467,4,all-body,dress
213424500,5,all-body,dress
164423156,4,all-body,dress
211007711,1605,all-body,swimsuit
174847487,244,all-body,romper
205486444,4,all-body,dress
212939016,4,all-body,dress
141702372,4,all-body,dress
207938221,4,all-body,dress
206298754,1606,all-body,one-piece swimsuit
155759656,5,all-body,dress
170837719,243,all-body,jumpsuit
209157339,1605,all-body,swimsuit
109266786,4,all-body,dress
210330496,5,all-body,dress
183685055,4,all-body,dress
191899202,4,all-body,dress
188824770,5,all-body,dress
196184251,1605,all-body,swimsuit
209133672,1606,all-body,one-piece swimsuit
205469263,4,all-body,dress
201465694,4,all-body,dress
214018837,4,all-body,dress
206303856,4,all-body,dress
172839297,4,all-body,dress
154438637,4,all-body,dress
170997341,4,all-body,dress
203950429,4,all-body,dress
207885433,3,all-body,dress
210367308,4,all-body,dress
167985238,4,all-body,dress
210485091,5,all-body,dress
209700200,4,all-body,dress
194648012,4,all-body,dress
175439161,1606,all-body,one-piece swimsuit
196951237,243,all-body,jumpsuit
163859971,4,all-body,dress
194521124,5,all-body,dress
209606150,4,all-body,dress
89406741,4,all-body,dress
183686455,4,all-body,dress
193237170,4,all-body,dress
140517314,1606,all-body,one-piece swimsuit
201826422,1605,all-body,swimsuit
126144992,3,all-body,dress
173028899,4,all-body,dress
208576868,1606,all-body,one-piece swimsuit
214102070,4,all-body,dress
168442265,4,all-body,dress
169019937,3,all-body,dress
213176911,4,all-body,dress
194793342,4,all-body,dress
180180713,4,all-body,dress
135840440,4,all-body,dress
206300884,4,all-body,dress
157073735,4,all-body,dress
205031701,5,all-body,dress
130097273,4,all-body,dress
126241663,4,all-body,dress
191306069,4,all-body,dress
188562099,4,all-body,dress
199069262,5,all-body,dress
178202052,4,all-body,dress
170689454,1606,all-body,one-piece swimsuit
191365341,4,all-body,dress
167848318,4,all-body,dress
144764053,4,all-body,dress
155129372,4,all-body,dress
203886010,4,all-body,dress
206362362,3,all-body,dress
166334728,5,all-body,dress
180068055,5,all-body,dress
139353679,244,all-body,romper
210301282,4,all-body,dress
199394523,4,all-body,dress
204300778,4,all-body,dress
203983860,4,all-body,dress
159862301,4,all-body,dress
212404830,4,all-body,dress
204229272,4,all-body,dress
195899332,1606,all-body,one-piece swimsuit
112970770,4,all-body,dress
209946268,244,all-body,romper
145070972,4,all-body,dress
201060811,5,all-body,dress
209122247,244,all-body,romper
179091371,4,all-body,dress
168671988,4,all-body,dress
195617414,4,all-body,dress
213696130,4,all-body,dress
192316084,4,all-body,dress
207205086,4,all-body,dress
164892858,5,all-body,dress
178947975,3,all-body,dress
203515307,4,all-body,dress
148335585,4,all-body,dress
184031302,4,all-body,dress
183751331,4,all-body,dress
196256617,5,all-body,dress
201249772,4,all-body,dress
183978629,5,all-body,dress
181547901,4,all-body,dress
191412930,3,all-body,dress
207617395,4,all-body,dress
174909872,1605,all-body,swimsuit
202995316,4,all-body,dress
159573093,4,all-body,dress
203703141,244,all-body,romper
206388091,4,all-body,dress
212000295,243,all-body,jumpsuit
206279065,4,all-body,dress
159049760,4,all-body,dress
197680529,4,all-body,dress
163591001,4,all-body,dress
195536304,4,all-body,dress
206303495,1606,all-body,one-piece swimsuit
133358263,4,all-body,dress
162403387,5,all-body,dress
184582731,6,all-body,gown
144500564,4,all-body,dress
