item_id,category_id,semantic,fine-grained
209754438,21,tops,male T-shirt
194793768,11,tops,sweater
186499634,19,tops,sweater
173626975,17,tops,blouse
8990517,21,tops,male T-shirt
188707850,21,tops,male T-shirt
151043581,19,tops,sweater
180614555,19,tops,sweater
138974388,11,tops,sweater
213135329,104,tops,tank
167009055,21,tops,male T-shirt
200434589,11,tops,sweater
207560241,19,tops,sweater
138876663,11,tops,sweater
203674530,17,tops,blouse
169591940,21,tops,male T-shirt
85101694,104,tops,tank
211429176,104,tops,tank
143448783,17,tops,blouse
136481723,4495,tops,sweathirt
188353254,4495,tops,sweathirt
190313243,11,tops,sweater
205477044,17,tops,blouse
197225509,19,tops,sweater
126042754,104,tops,tank
206298935,21,tops,male T-shirt
200796590,21,tops,male T-shirt
148353772,19,tops,sweater
139118931,21,tops,male T-shirt
210726385,11,tops,sweater
200292951,17,tops,blouse
205788993,11,tops,sweater
211000181,11,tops,sweater
182550574,4496,tops,hoodie
214249851,21,tops,male T-shirt
147659845,11,tops,sweater
156065835,17,tops,blouse
201496492,21,tops,male T-shirt
179891877,17,tops,blouse
188350750,19,tops,sweater
141798107,19,tops,sweater
152716064,11,tops,sweater
181176682,19,tops,sweater
207438180,11,tops,sweater
129852802,11,tops,sweater
207767086,11,tops,sweater
131325162,11,tops,sweater
178046130,11,tops,sweater
209869747,26,tops,vest
155675084,17,tops,blouse
184028358,19,tops,sweater
208665950,11,tops,sweater
189036003,11,tops,sweater
150832028,26,tops,vest
193409160,11,tops,sweater
197271206,21,tops,male T-shirt
168523004,11,tops,sweater
207102389,11,tops,sweater
127600360,104,tops,tank
188742126,104,tops,tank
182139840,17,tops,blouse
194818001,17,tops,blouse
197627734,17,tops,blouse
184389196,19,tops,sweater
196455914,104,tops,tank
209682101,11,tops,sweater
94591794,19,tops,sweater
162549865,21,tops,male T-shirt
200133897,17,tops,blouse
85775936,21,tops,male T-shirt
189011238,19,tops,sweater
203628760,21,tops,male T-shirt
144232814,26,tops,vest
214580914,11,tops,sweater
201868444,21,tops,male T-shirt
208464191,21,tops,male T-shirt
193218519,19,tops,sweater
191570333,11,tops,sweater
158224683,21,tops,male T-shirt
204259098,11,tops,sweater
209922182,104,tops,tank
185344706,11,tops,sweater
141694716,19,tops,sweater
156380108,19,tops,sweater
169463633,11,tops,sweater
164545821,19,tops,sweater
201932145,104,tops,tank
141253290,11,tops,sweater
184508448,11,tops,sweater
109430068,104,tops,tank
163635919,104,tops,tank
211868231,11,tops,sweater
213016852,11,tops,sweater
146869046,4495,tops,sweathirt
145606379,4495,tops,sweathirt
178079466,11,tops,sweater
172591110,104,tops,tank
168075196,11,tops,sweater
190833827,104,tops,tank
170119415,104,tops,tank
172612475,11,tops,sweater
205367754,17,tops,blouse
161149815,4496,tops,hoodie
189852747,17,tops,blouse
190334495,19,tops,sweater
144784837,11,tops,sweater
173598397,104,tops,tank
161499336,19,tops,sweater
171224455,21,tops,male T-shirt
93464960,19,tops,sweater
135755245,21,tops,male T-shirt
80205015,17,tops,blouse
135797760,104,tops,tank
197019596,21,tops,male T-shirt
53083372,17,tops,blouse
159813547,21,tops,male T-shirt
197844944,104,tops,tank
192832196,19,tops,sweater
149837750,19,tops,sweater
207097462,17,tops,blouse
169505956,11,tops,sweater
168013189,4495,tops,sweathirt
204298322,17,tops,blouse
143865098,11,tops,sweater
200512124,11,tops,sweater
158921354,11,tops,sweater
187409604,19,tops,sweater
185841231,19,tops,sweater
137613322,11,tops,sweater
179973892,21,tops,male T-shirt
182234734,17,tops,blouse
157003705,11,tops,sweater
166246718,104,tops,tank
182655089,17,tops,blouse
188947765,19,tops,sweater
181886950,19,tops,sweater
213332998,11,tops,sweater
157252180,11,tops,sweater
187435422,11,tops,sweater
177730490,11,tops,sweater
143380889,19,tops,sweater
208961514,21,tops,male T-shirt
179003195,21,tops,male T-shirt
167587292,11,tops,sweater
170046349,11,tops,sweater
162872873,11,tops,sweater
195779978,4495,tops,sweathirt
210506637,11,tops,sweater
169365225,21,tops,male T-shirt
193488092,17,tops,blouse
153236628,19,tops,sweater
186560109,21,tops,male T-shirt
211881854,21,tops,male T-shirt
204821205,11,tops,sweater
91946795,17,tops,blouse
155221830,19,tops,sweater
181273524,17,tops,blouse
195314959,257,tops,sports bra
211362696,17,tops,blouse
200785116,11,tops,sweater
178670396,104,tops,tank
165563962,17,tops,blouse
203848670,17,tops,blouse
195806531,11,tops,sweater
133337838,104,tops,tank
192397226,19,tops,sweater
170424906,11,tops,sweater
165031882,11,tops,sweater
203773350,11,tops,sweater
140366060,11,tops,sweater
171596444,17,tops,blouse
204969141,11,tops,sweater
113402150,104,tops,tank
147987747,17,tops,blouse
190795144,19,tops,sweater
211555519,104,tops,tank
151878945,19,tops,sweater
197975201,21,tops,male T-shirt
139448220,17,tops,blouse
195286599,104,tops,tank
184553167,19,tops,sweater
189546755,19,tops,sweater
196184104,309,tops,tank top
120997119,17,tops,blouse
196745418,17,tops,blouse
212058806,11,tops,sweater
94482367,104,tops,tank
184193703,19,tops,sweater
181069831,19,tops,sweater
162409397,104,tops,tank
195621071,11,tops,sweater
210957744,11,tops,sweater
197756075,17,tops,blouse
153767702,19,tops,sweater
183376442,17,tops,blouse
192902990,11,tops,sweater
184793895,19,tops,sweater
212053197,104,tops,tank
203507857,11,tops,sweater
168353538,104,tops,tank
205384636,11,tops,sweater
112052996,11,tops,sweater
202759281,11,tops,sweater
170122560,11,tops,sweater
147930031,21,tops,male T-shirt
189045263,19,tops,sweater
207252252,11,tops,sweater
180498204,15,tops,tunic
171750227,104,tops,tank
200709151,17,tops,blouse
151444511,21,tops,male T-shirt
134155300,17,tops,blouse
169029623,26,tops,vest
199943171,104,tops,tank
171250457,21,tops,male T-shirt
50464666,17,tops,blouse
158100377,19,tops,sweater
174832872,104,tops,tank
213186920,17,tops,blouse
207683281,11,tops,sweater
176469360,17,tops,blouse
185144593,19,tops,sweater
198514805,104,tops,tank
136684622,104,tops,tank
139857067,21,tops,male T-shirt
168685492,104,tops,tank
207447027,21,tops,male T-shirt
186452696,19,tops,sweater
169467729,11,tops,sweater
212692037,15,tops,tunic
204867190,104,tops,tank
174062694,11,tops,sweater
191998015,21,tops,male T-shirt
132068063,21,tops,male T-shirt
214249100,21,tops,male T-shirt
199986883,17,tops,blouse
180654996,21,tops,male T-shirt
189560931,11,tops,sweater
208673583,11,tops,sweater
185882169,4496,tops,hoodie
148859795,21,tops,male T-shirt
209933980,4517,tops,swimsuit top
190327595,19,tops,sweater
47352111,19,tops,sweater
180223683,11,tops,sweater
182139204,11,tops,sweater
209212273,21,tops,male T-shirt
139739495,26,tops,vest
191646520,11,tops,sweater
210035008,21,tops,male T-shirt
166576853,104,tops,tank
206303535,11,tops,sweater
118883110,104,tops,tank
181955103,4496,tops,hoodie
206872730,4496,tops,hoodie
205151084,11,tops,sweater
138020061,21,tops,male T-shirt
110138546,19,tops,sweater
212325485,11,tops,sweater
209897817,11,tops,sweater
45691229,21,tops,male T-shirt
144686676,19,tops,sweater
202402137,19,tops,sweater
195470569,11,tops,sweater
193622182,21,tops,male T-shirt
209315501,11,tops,sweater
210378897,21,tops,male T-shirt
192909608,19,tops,sweater
213368749,11,tops,sweater
195226636,19,tops,sweater
162185175,11,tops,sweater
209869622,11,tops,sweater
193089907,17,tops,blouse
154816908,19,tops,sweater
179993900,11,tops,sweater
179532196,19,tops,sweater
202045324,19,tops,sweater
204909695,11,tops,sweater
201893011,104,tops,tank
128516595,11,tops,sweater
182547873,17,tops,blouse
205446245,11,tops,sweater
206301263,11,tops,sweater
147244832,19,tops,sweater
169288575,11,tops,sweater
203154762,21,tops,male T-shirt
196923612,17,tops,blouse
162881997,4496,tops,hoodie
204284690,17,tops,blouse
172318461,104,tops,tank
185979135,19,tops,sweater
141097732,21,tops,male T-shirt
97337079,19,tops,sweater
203308990,21,tops,male T-shirt
183596706,4495,tops,sweathirt
182998227,19,tops,sweater
137560345,21,tops,male T-shirt
213281709,104,tops,tank
166404408,17,tops,blouse
203714495,11,tops,sweater
152304339,26,tops,vest
191174159,19,tops,sweater
173138405,21,tops,male T-shirt
191533457,11,tops,sweater
178357420,11,tops,sweater
143141920,21,tops,male T-shirt
101681076,19,tops,sweater
150255891,19,tops,sweater
155757567,26,tops,vest
147333176,21,tops,male T-shirt
174565934,104,tops,tank
193466665,11,tops,sweater
185332253,19,tops,sweater
212083717,11,tops,sweater
126842455,17,tops,blouse
205160726,4495,tops,sweathirt
201494381,11,tops,sweater
144126897,11,tops,sweater
149621245,11,tops,sweater
189823017,21,tops,male T-shirt
203215884,17,tops,blouse
166402398,19,tops,sweater
170430275,17,tops,blouse
205833408,11,tops,sweater
144800998,19,tops,sweater
185020584,19,tops,sweater
163001861,104,tops,tank
160624960,21,tops,male T-shirt
210142502,21,tops,male T-shirt
123913694,17,tops,blouse
202520414,104,tops,tank
179206356,19,tops,sweater
148034573,19,tops,sweater
195069070,19,tops,sweater
201635385,17,tops,blouse
191531001,11,tops,sweater
158626474,11,tops,sweater
201841936,11,tops,sweater
209106655,11,tops,sweater
210918259,11,tops,sweater
202109609,21,tops,male T-shirt
202109600,21,tops,male T-shirt
191500364,104,tops,tank
187560449,21,tops,male T-shirt
146330930,19,tops,sweater
52084530,26,tops,vest
173618142,11,tops,sweater
187783042,19,tops,sweater
190231770,4495,tops,sweathirt
201492048,11,tops,sweater
185431835,19,tops,sweater
209281446,104,tops,tank
207090228,104,tops,tank
175705757,104,tops,tank
134977115,11,tops,sweater
181971929,19,tops,sweater
119594361,19,tops,sweater
131144386,11,tops,sweater
179070750,17,tops,blouse
113425823,17,tops,blouse
200686634,104,tops,tank
184385812,17,tops,blouse
178331286,17,tops,blouse
174120795,11,tops,sweater
174251339,104,tops,tank
211469964,21,tops,male T-shirt
164964039,11,tops,sweater
169250507,4496,tops,hoodie
171233078,17,tops,blouse
170405908,11,tops,sweater
179147935,104,tops,tank
197030789,104,tops,tank
204524411,11,tops,sweater
195036731,11,tops,sweater
132283165,11,tops,sweater
202482925,11,tops,sweater
191801173,19,tops,sweater
186044469,19,tops,sweater
181446199,17,tops,blouse
153180771,21,tops,male T-shirt
62432642,26,tops,vest
212356281,11,tops,sweater
90436531,104,tops,tank
214128609,17,tops,blouse
172404056,104,tops,tank
128222302,19,tops,sweater
210201040,104,tops,tank
183333754,21,tops,male T-shirt
161202993,17,tops,blouse
175006080,17,tops,blouse
163544549,11,tops,sweater
157646128,11,tops,sweater
209711184,11,tops,sweater
191273873,104,tops,tank
158168296,104,tops,tank
55349795,104,tops,tank
172516806,11,tops,sweater
203162696,104,tops,tank
121715709,11,tops,sweater
180662319,21,tops,male T-shirt
206219322,104,tops,tank
181145084,11,tops,sweater
166780826,21,tops,male T-shirt
186692574,17,tops,blouse
163780817,19,tops,sweater
168717418,104,tops,tank
123690583,257,tops,sports bra
120838939,19,tops,sweater
205449390,21,tops,male T-shirt
203124288,21,tops,male T-shirt
180360044,19,tops,sweater
136896372,26,tops,vest
201618740,19,tops,sweater
205306007,11,tops,sweater
190858243,19,tops,sweater
203213046,11,tops,sweater
213279340,21,tops,male T-shirt
127603286,17,tops,blouse
214408787,17,tops,blouse
180942890,19,tops,sweater
161856455,4495,tops,sweathirt
128923769,11,tops,sweater
209804867,11,tops,sweater
141857607,19,tops,sweater
210975153,17,tops,blouse
212060590,11,tops,sweater
143865319,21,tops,male T-shirt
212773835,17,tops,blouse
184121809,19,tops,sweater
204810384,17,tops,blouse
140468323,11,tops,sweater
207624559,11,tops,sweater
157362187,17,tops,blouse
125379125,104,tops,tank
159934468,4496,tops,hoodie
185215516,17,tops,blouse
206185482,11,tops,sweater
207098268,11,tops,sweater
205120297,11,tops,sweater
184681498,19,tops,sweater
194151003,19,tops,sweater
197485524,21,tops,male T-shirt
29926268,11,tops,sweater
173982627,104,tops,tank
170620311,11,tops,sweater
177677598,21,tops,male T-shirt
181552509,19,tops,sweater
204543072,21,tops,male T-shirt
144344884,17,tops,blouse
165123300,11,tops,sweater
64014304,17,tops,blouse
114941518,104,tops,tank
151561679,104,tops,tank
192362233,19,tops,sweater
163402682,17,tops,blouse
207224296,11,tops,sweater
144811568,19,tops,sweater
163930671,11,tops,sweater
168540710,257,tops,sports bra
194384965,17,tops,blouse
170295923,104,tops,tank
200108587,104,tops,tank
205319569,11,tops,sweater
205233274,21,tops,male T-shirt
59778869,104,tops,tank
153958615,19,tops,sweater
191779662,11,tops,sweater
165481603,11,tops,sweater
208479450,11,tops,sweater
178442743,21,tops,male T-shirt
202542696,17,tops,blouse
197167184,19,tops,sweater
187635432,19,tops,sweater
50338131,104,tops,tank
29412605,104,tops,tank
156217469,19,tops,sweater
188145294,11,tops,sweater
202198475,21,tops,male T-shirt
214248918,104,tops,tank
189016220,17,tops,blouse
201567173,11,tops,sweater
148288389,11,tops,sweater
212414718,104,tops,tank
166280452,11,tops,sweater
206197493,11,tops,sweater
175017560,17,tops,blouse
103534801,11,tops,sweater
177899104,17,tops,blouse
200372775,11,tops,sweater
188705074,21,tops,male T-shirt
195207375,4496,tops,hoodie
186287326,26,tops,vest
131317027,104,tops,tank
130286902,21,tops,male T-shirt
201392779,17,tops,blouse
147398534,11,tops,sweater
195597887,4496,tops,hoodie
176646033,11,tops,sweater
167874978,21,tops,male T-shirt
174687076,11,tops,sweater
55978001,11,tops,sweater
201798132,104,tops,tank
207225270,21,tops,male T-shirt
50334247,17,tops,blouse
141229233,17,tops,blouse
195576495,4495,tops,sweathirt
194035849,21,tops,male T-shirt
174656675,11,tops,sweater
193473555,11,tops,sweater
214761959,21,tops,male T-shirt
215143937,21,tops,male T-shirt
180734669,11,tops,sweater
127548159,19,tops,sweater
212856694,11,tops,sweater
195846620,19,tops,sweater
168383870,11,tops,sweater
208670189,11,tops,sweater
150936015,21,tops,male T-shirt
190167039,19,tops,sweater
189496886,19,tops,sweater
204946294,21,tops,male T-shirt
163550516,11,tops,sweater
195503437,4495,tops,sweathirt
152132656,19,tops,sweater
204795770,4496,tops,hoodie
209150148,17,tops,blouse
204771195,19,tops,sweater
212510002,11,tops,sweater
131105560,21,tops,male T-shirt
134759451,104,tops,tank
188311973,19,tops,sweater
212228681,17,tops,blouse
120660088,11,tops,sweater
206505079,11,tops,sweater
207869589,21,tops,male T-shirt
152507454,19,tops,sweater
174625500,104,tops,tank
209625224,21,tops,male T-shirt
183003763,19,tops,sweater
172851228,104,tops,tank
181446204,11,tops,sweater
160016482,17,tops,blouse
183032557,19,tops,sweater
134438580,104,tops,tank
209174646,104,tops,tank
189729450,19,tops,sweater
191508274,21,tops,male T-shirt
169224965,11,tops,sweater
58001948,104,tops,tank
204057427,17,tops,blouse
185392797,19,tops,sweater
195668928,19,tops,sweater
210093707,11,tops,sweater
199516142,11,tops,sweater
133217355,21,tops,male T-shirt
199067668,21,tops,male T-shirt
178442738,21,tops,male T-shirt
141726341,19,tops,sweater
176748718,104,tops,tank
206735856,11,tops,sweater
146258834,17,tops,blouse
201544142,21,tops,male T-shirt
198169120,17,tops,blouse
42183717,19,tops,sweater
120641835,4496,tops,hoodie
190749950,19,tops,sweater
26380537,104,tops,tank
178789888,19,tops,sweater
208731646,21,tops,male T-shirt
174349603,11,tops,sweater
83766694,11,tops,sweater
165818738,11,tops,sweater
94515444,19,tops,sweater
90344212,11,tops,sweater
198654172,17,tops,blouse
178134583,19,tops,sweater
208961765,315,tops,bodie
174888705,11,tops,sweater
180626291,21,tops,male T-shirt
136386839,11,tops,sweater
156379312,19,tops,sweater
147712667,104,tops,tank
203214368,21,tops,male T-shirt
177311809,11,tops,sweater
73987853,11,tops,sweater
68593308,104,tops,tank
202079442,21,tops,male T-shirt
201572176,21,tops,male T-shirt
156264808,17,tops,blouse
131089192,11,tops,sweater
210212287,104,tops,tank
49663253,17,tops,blouse
191289080,21,tops,male T-shirt
166854109,11,tops,sweater
197974671,17,tops,blouse
207487203,17,tops,blouse
155608390,19,tops,sweater
178955984,11,tops,sweater
179664581,19,tops,sweater
112176358,17,tops,blouse
141948364,11,tops,sweater
148709103,11,tops,sweater
114614646,257,tops,sports bra
116103170,19,tops,sweater
180391818,11,tops,sweater
184485996,19,tops,sweater
61795740,104,tops,tank
182340293,17,tops,blouse
185834341,19,tops,sweater
206681737,11,tops,sweater
151831339,257,tops,sports bra
203628626,17,tops,blouse
201885794,21,tops,male T-shirt
147380892,19,tops,sweater
204658906,11,tops,sweater
183284813,19,tops,sweater
163197279,104,tops,tank
213085078,11,tops,sweater
208750281,11,tops,sweater
212423082,11,tops,sweater
159282442,26,tops,vest
136011468,11,tops,sweater
211362611,11,tops,sweater
197779163,21,tops,male T-shirt
159574720,11,tops,sweater
209979707,17,tops,blouse
182006020,21,tops,male T-shirt
179804293,11,tops,sweater
206890646,21,tops,male T-shirt
189705720,4495,tops,sweathirt
162809015,11,tops,sweater
155062918,11,tops,sweater
141245956,104,tops,tank
213513387,104,tops,tank
200033631,17,tops,blouse
17135308,104,tops,tank
142112070,11,tops,sweater
205017118,104,tops,tank
178537836,21,tops,male T-shirt
207767029,11,tops,sweater
198052995,11,tops,sweater
144724590,19,tops,sweater
212024917,17,tops,blouse
209485452,11,tops,sweater
144392709,21,tops,male T-shirt
174200744,104,tops,tank
173469125,21,tops,male T-shirt
183825313,11,tops,sweater
162009995,21,tops,male T-shirt
176748150,11,tops,sweater
204835274,17,tops,blouse
213343566,104,tops,tank
134703339,11,tops,sweater
172537094,11,tops,sweater
174539161,17,tops,blouse
185182633,19,tops,sweater
164776751,11,tops,sweater
159469244,17,tops,blouse
134223483,21,tops,male T-shirt
211370501,104,tops,tank
174472603,11,tops,sweater
213084777,11,tops,sweater
206218690,11,tops,sweater
111125164,104,tops,tank
201986577,11,tops,sweater
195878589,17,tops,blouse
180498361,17,tops,blouse
187519395,19,tops,sweater
205442340,4517,tops,swimsuit top
182484356,21,tops,male T-shirt
203060516,11,tops,sweater
184578976,19,tops,sweater
152741585,11,tops,sweater
82540251,11,tops,sweater
184044769,17,tops,blouse
143638754,11,tops,sweater
159833747,17,tops,blouse
184087409,17,tops,blouse
200856824,19,tops,sweater
194035769,21,tops,male T-shirt
186392494,19,tops,sweater
200738460,257,tops,sports bra
156381836,257,tops,sports bra
132009756,11,tops,sweater
202865678,17,tops,blouse
146307418,21,tops,male T-shirt
213243741,315,tops,bodie
183798956,17,tops,blouse
176998160,257,tops,sports bra
157176196,19,tops,sweater
186046467,17,tops,blouse
205549022,21,tops,male T-shirt
201615156,21,tops,male T-shirt
195617281,104,tops,tank
181140155,17,tops,blouse
106665532,21,tops,male T-shirt
187263517,19,tops,sweater
213933646,19,tops,sweater
123690595,257,tops,sports bra
174074207,17,tops,blouse
132704981,21,tops,male T-shirt
143593874,19,tops,sweater
183727770,19,tops,sweater
210943917,315,tops,bodie
179373361,17,tops,blouse
161131197,17,tops,blouse
175792355,11,tops,sweater
162509885,11,tops,sweater
213544305,11,tops,sweater
173702873,11,tops,sweater
211832524,11,tops,sweater
159432881,11,tops,sweater
165010198,19,tops,sweater
209304199,11,tops,sweater
164903390,11,tops,sweater
212686822,11,tops,sweater
214013171,11,tops,sweater
214150866,19,tops,sweater
213284250,11,tops,sweater
185082742,19,tops,sweater
141056132,4495,tops,sweathirt
195696530,21,tops,male T-shirt
150588699,17,tops,blouse
143266361,11,tops,sweater
107371828,104,tops,tank
170425391,21,tops,male T-shirt
195147871,4495,tops,sweathirt
160051121,19,tops,sweater
176301451,11,tops,sweater
211160082,11,tops,sweater
173720787,17,tops,blouse
184707670,4496,tops,hoodie
182003447,19,tops,sweater
115442177,11,tops,sweater
184295682,11,tops,sweater
173431050,17,tops,blouse
212174021,21,tops,male T-shirt
193355244,19,tops,sweater
91333137,19,tops,sweater
211969818,11,tops,sweater
205300645,11,tops,sweater
160036957,21,tops,male T-shirt
137911804,11,tops,sweater
191111204,19,tops,sweater
206245495,11,tops,sweater
42932292,17,tops,blouse
207210360,104,tops,tank
202325005,21,tops,male T-shirt
190779435,11,tops,sweater
183814210,309,tops,tank top
179036751,26,tops,vest
205022450,17,tops,blouse
89358120,11,tops,sweater
188772075,21,tops,male T-shirt
209144990,21,tops,male T-shirt
185297899,11,tops,sweater
197532295,17,tops,blouse
211823796,11,tops,sweater
180207745,11,tops,sweater
178442579,17,tops,blouse
208001954,104,tops,tank
202106970,11,tops,sweater
194047309,17,tops,blouse
213182080,19,tops,sweater
165809158,19,tops,sweater
171869614,104,tops,tank
193506756,19,tops,sweater
211853526,17,tops,blouse
173711832,104,tops,tank
212593213,11,tops,sweater
134691478,11,tops,sweater
149760464,21,tops,male T-shirt
210239146,19,tops,sweater
200108569,104,tops,tank
200311540,4495,tops,sweathirt
205440409,104,tops,tank
205550874,11,tops,sweater
131409567,11,tops,sweater
147837592,19,tops,sweater
185537338,19,tops,sweater
209947475,11,tops,sweater
200803565,17,tops,blouse
177183903,21,tops,male T-shirt
170868218,17,tops,blouse
182423549,19,tops,sweater
178460505,19,tops,sweater
160034794,104,tops,tank
193550354,104,tops,tank
196341396,104,tops,tank
183312976,19,tops,sweater
212636453,26,tops,vest
205679562,17,tops,blouse
209218548,21,tops,male T-shirt
175383613,104,tops,tank
170155476,104,tops,tank
202697685,21,tops,male T-shirt
209154528,17,tops,blouse
214321238,11,tops,sweater
164341729,19,tops,sweater
203917564,21,tops,male T-shirt
166937957,4495,tops,sweathirt
180936629,17,tops,blouse
210824060,104,tops,tank
112003459,104,tops,tank
115097297,21,tops,male T-shirt
208010864,17,tops,blouse
142714674,4495,tops,sweathirt
191614381,17,tops,blouse
145942258,17,tops,blouse
141854100,21,tops,male T-shirt
153236959,19,tops,sweater
213242016,11,tops,sweater
178826572,21,tops,male T-shirt
208672965,11,tops,sweater
180172243,21,tops,male T-shirt
187442763,17,tops,blouse
147766835,21,tops,male T-shirt
214628428,11,tops,sweater
195108707,11,tops,sweater
205282748,11,tops,sweater
195621075,11,tops,sweater
210384225,257,tops,sports bra
131923555,104,tops,tank
206548472,11,tops,sweater
157910001,19,tops,sweater
181299805,17,tops,blouse
201539463,11,tops,sweater
134484134,21,tops,male T-shirt
193369171,21,tops,male T-shirt
209886673,11,tops,sweater
211836981,21,tops,male T-shirt
209092995,11,tops,sweater
191150058,19,tops,sweater
195783897,4495,tops,sweathirt
201497503,104,tops,tank
211169098,4495,tops,sweathirt
206699391,11,tops,sweater
132756450,21,tops,male T-shirt
207205103,11,tops,sweater
154234746,19,tops,sweater
202167887,11,tops,sweater
193093771,19,tops,sweater
174702862,11,tops,sweater
145417179,19,tops,sweater
207536909,11,tops,sweater
140962882,11,tops,sweater
183007540,19,tops,sweater
181718440,21,tops,male T-shirt
171582270,11,tops,sweater
169841987,17,tops,blouse
145785050,104,tops,tank
201891549,11,tops,sweater
184390328,11,tops,sweater
143568368,11,tops,sweater
175424813,19,tops,sweater
86998379,19,tops,sweater
206904716,11,tops,sweater
155841882,19,tops,sweater
193858079,21,tops,male T-shirt
170728371,11,tops,sweater
121440524,11,tops,sweater
206386845,11,tops,sweater
168489710,11,tops,sweater
195715455,21,tops,male T-shirt
194535796,11,tops,sweater
150408295,19,tops,sweater
114568915,17,tops,blouse
180565531,104,tops,tank
213807790,11,tops,sweater
165580876,21,tops,male T-shirt
205562596,11,tops,sweater
179485655,104,tops,tank
176957763,11,tops,sweater
176301447,11,tops,sweater
136567982,11,tops,sweater
214613308,17,tops,blouse
203069262,19,tops,sweater
212225747,17,tops,blouse
161278574,21,tops,male T-shirt
176972027,19,tops,sweater
189257818,19,tops,sweater
144974707,17,tops,blouse
180556187,19,tops,sweater
172914904,17,tops,blouse
153703729,19,tops,sweater
184749512,19,tops,sweater
183964069,104,tops,tank
213331325,4496,tops,hoodie
215678103,21,tops,male T-shirt
197005945,11,tops,sweater
198228318,17,tops,blouse
148475980,19,tops,sweater
192662678,11,tops,sweater
185139518,26,tops,vest
130701340,19,tops,sweater
166293940,17,tops,blouse
157077560,19,tops,sweater
144214214,11,tops,sweater
202272526,21,tops,male T-shirt
202975247,17,tops,blouse
197532308,4495,tops,sweathirt
169413399,17,tops,blouse
135183999,11,tops,sweater
196600505,11,tops,sweater
171796186,21,tops,male T-shirt
170336380,11,tops,sweater
206757346,17,tops,blouse
116909193,21,tops,male T-shirt
208159784,11,tops,sweater
170755933,104,tops,tank
148981873,19,tops,sweater
209031680,104,tops,tank
196970676,11,tops,sweater
161566223,19,tops,sweater
207520684,11,tops,sweater
176790273,104,tops,tank
180143626,4496,tops,hoodie
61260502,17,tops,blouse
156456505,19,tops,sweater
85194159,21,tops,male T-shirt
211538892,11,tops,sweater
163502125,104,tops,tank
