item_id,category_id,semantic,fine-grained
207263791,251,accessories,hosiery
149194227,69,accessories,socks
195275408,52,accessories,belt
178619870,58,accessories,headband
167942091,58,accessories,headband
64356040,53,accessories,gloves
152790158,58,accessories,headband
137162493,231,accessories,pouch
33701616,58,accessories,headband
192031844,53,accessories,gloves
14987474,58,accessories,headband
160553476,52,accessories,belt
106377661,58,accessories,headband
193192461,231,accessories,pouch
191617277,52,accessories,belt
202128855,58,accessories,headband
177480762,69,accessories,socks
102986078,58,accessories,headband
154318918,58,accessories,headband
50904492,58,accessories,headband
44982790,69,accessories,socks
159580851,52,accessories,belt
206561799,52,accessories,belt
208312660,52,accessories,belt
119227790,58,accessories,headband
211553902,58,accessories,headband
204042393,58,accessories,headband
182823282,58,accessories,headband
150327974,69,accessories,socks
190889340,52,accessories,belt
155438392,58,accessories,headband
125100807,58,accessories,headband
142138982,58,accessories,headband
169045981,58,accessories,headband
118937795,69,accessories,socks
37500231,58,accessories,headband
203691528,58,accessories,headband
205616385,58,accessories,headband
207773342,52,accessories,belt
206349995,231,accessories,pouch
201626936,231,accessories,pouch
148277599,251,accessories,hosiery
124847703,69,accessories,socks
87479300,58,accessories,headband
205019396,58,accessories,headband
164218775,58,accessories,headband
152998750,53,accessories,gloves
151886196,58,accessories,headband
150414792,69,accessories,socks
207594474,58,accessories,headband
189700722,53,accessories,gloves
103352439,69,accessories,socks
210453096,231,accessories,pouch
81111234,58,accessories,headband
170904692,52,accessories,belt
178720928,58,accessories,headband
103714019,58,accessories,headband
85783373,58,accessories,headband
196569096,52,accessories,belt
182733954,58,accessories,headband
143790619,53,accessories,gloves
113256979,58,accessories,headband
147465658,251,accessories,hosiery
190812542,231,accessories,pouch
187591410,251,accessories,hosiery
154321112,58,accessories,headband
192935923,53,accessories,gloves
164726651,58,accessories,headband
38737634,52,accessories,belt
178476023,58,accessories,headband
159032373,231,accessories,pouch
197454383,58,accessories,headband
193583860,231,accessories,pouch
158184609,58,accessories,headband
78355959,251,accessories,hosiery
169021889,52,accessories,belt
109343654,58,accessories,headband
174148823,58,accessories,headband
203764814,52,accessories,belt
15777266,58,accessories,headband
206547541,52,accessories,belt
193389383,53,accessories,gloves
201491459,58,accessories,headband
187974958,58,accessories,headband
145786768,69,accessories,socks
207078819,52,accessories,belt
102986143,58,accessories,headband
156581426,58,accessories,headband
208023297,58,accessories,headband
191435078,69,accessories,socks
187605881,52,accessories,belt
207491388,231,accessories,pouch
189572449,59,accessories,umbrella
180793899,231,accessories,pouch
143778052,58,accessories,headband
124557434,53,accessories,gloves
199549247,231,accessories,pouch
34691817,58,accessories,headband
212951930,59,accessories,umbrella
126843566,58,accessories,headband
204139945,52,accessories,belt
139242333,52,accessories,belt
118496155,53,accessories,gloves
6851084,69,accessories,socks
186175974,53,accessories,gloves
186601677,58,accessories,headband
153984047,52,accessories,belt
14446600,58,accessories,headband
171067660,52,accessories,belt
9202904,58,accessories,headband
207360662,53,accessories,gloves
1154163,58,accessories,headband
199609590,52,accessories,belt
40519463,231,accessories,pouch
205303476,52,accessories,belt
213232634,52,accessories,belt
186144540,53,accessories,gloves
201964668,58,accessories,headband
188233429,53,accessories,gloves
212770711,58,accessories,headband
143080624,52,accessories,belt
184485577,69,accessories,socks
151039116,58,accessories,headband
177307597,58,accessories,headband
160581073,231,accessories,pouch
176760807,58,accessories,headband
209691306,58,accessories,headband
204215086,52,accessories,belt
154594733,53,accessories,gloves
156026962,52,accessories,belt
209168634,58,accessories,headband
102928736,58,accessories,headband
204632482,52,accessories,belt
179340369,58,accessories,headband
26907115,58,accessories,headband
196065595,52,accessories,belt
151368183,53,accessories,gloves
203470922,58,accessories,headband
206226014,58,accessories,headband
127825378,58,accessories,headband
123847830,52,accessories,belt
150135730,53,accessories,gloves
192534418,53,accessories,gloves
207912597,52,accessories,belt
158758860,69,accessories,socks
100653248,58,accessories,headband
107107263,58,accessories,headband
146701120,53,accessories,gloves
185922158,69,accessories,socks
140055410,58,accessories,headband
86758911,58,accessories,headband
173710229,69,accessories,socks
159834789,58,accessories,headband
164030546,58,accessories,headband
189174949,58,accessories,headband
183247109,53,accessories,gloves
128151874,251,accessories,hosiery
170125946,52,accessories,belt
132809328,52,accessories,belt
150769807,58,accessories,headband
190492367,52,accessories,belt
119892988,58,accessories,headband
149804304,53,accessories,gloves
7532293,58,accessories,headband
61935727,251,accessories,hosiery
198388433,52,accessories,belt
165215423,52,accessories,belt
63853934,52,accessories,belt
141139435,58,accessories,headband
91233749,58,accessories,headband
123828482,69,accessories,socks
173534408,52,accessories,belt
86992270,58,accessories,headband
198366118,52,accessories,belt
210419279,58,accessories,headband
86929364,58,accessories,headband
