item_id,category_id,semantic,fine-grained
176081452,49,shoes,sneakers
186399994,47,shoes,flats
131420957,46,shoes,heels
164491676,46,shoes,heels
166396745,46,shoes,heels
180519021,46,shoes,heels
173486067,46,shoes,heels
209866006,41,shoes,flat sandals
171825371,46,shoes,heels
189091381,47,shoes,flats
192367121,261,shoes,heels
146771304,49,shoes,sneakers
213077305,41,shoes,flat sandals
205343536,41,shoes,flat sandals
89155101,263,shoes,heeled boots
204638926,46,shoes,heels
155438071,43,shoes,pump
213135353,46,shoes,heels
211318538,46,shoes,heels
173104603,49,shoes,sneakers
175150350,49,shoes,sneakers
163435142,46,shoes,heels
167804511,46,shoes,heels
207811732,41,shoes,flat sandals
150561607,261,shoes,heels
86370675,46,shoes,heels
205915561,43,shoes,pump
178197572,46,shoes,heels
207214996,46,shoes,heels
201508287,46,shoes,heels
175267364,46,shoes,heels
184268371,264,shoes,over-the-knee boots
213523809,46,shoes,heels
182845504,43,shoes,pump
205236435,49,shoes,sneakers
140754889,47,shoes,flats
211886435,46,shoes,heels
210570576,43,shoes,pump
140216810,46,shoes,heels
150654680,261,shoes,heels
160969480,268,shoes,sneakers
207656544,43,shoes,pump
158438413,261,shoes,heels
165353273,41,shoes,flat sandals
195028544,49,shoes,sneakers
149540480,261,shoes,heels
36631940,46,shoes,heels
171846924,261,shoes,heels
180172372,46,shoes,heels
178409976,46,shoes,heels
184199865,261,shoes,heels
212249662,46,shoes,heels
179855914,46,shoes,heels
194617516,47,shoes,flats
206183919,41,shoes,flat sandals
210482678,49,shoes,sneakers
177485191,46,shoes,heels
213591751,46,shoes,heels
210398717,46,shoes,heels
178685962,41,shoes,flat sandals
208220541,46,shoes,heels
104334170,41,shoes,flat sandals
170499342,46,shoes,heels
172553276,47,shoes,flats
206928166,49,shoes,sneakers
176823785,47,shoes,flats
176121088,261,shoes,heels
182276152,261,shoes,heels
207007174,49,shoes,sneakers
163785869,49,shoes,sneakers
149502153,261,shoes,heels
203564214,261,shoes,heels
163111150,43,shoes,pump
195795959,49,shoes,sneakers
206932295,49,shoes,sneakers
173234512,43,shoes,pump
79838302,46,shoes,heels
166110124,268,shoes,sneakers
79197637,46,shoes,heels
120935079,261,shoes,heels
156405302,261,shoes,heels
205526955,46,shoes,heels
209369338,46,shoes,heels
154243559,43,shoes,pump
177979675,261,shoes,heels
119543305,43,shoes,pump
205205608,46,shoes,heels
150626732,261,shoes,heels
170987455,46,shoes,heels
183974925,264,shoes,over-the-knee boots
207003160,261,shoes,heels
200010344,41,shoes,flat sandals
175545144,46,shoes,heels
137737606,47,shoes,flats
204207572,43,shoes,pump
165636119,46,shoes,heels
167266975,46,shoes,heels
159496946,261,shoes,heels
162475076,41,shoes,flat sandals
199497496,265,shoes,flats
181111006,49,shoes,sneakers
186060722,261,shoes,heels
181281174,49,shoes,sneakers
205182795,46,shoes,heels
182992453,263,shoes,heeled boots
182638436,41,shoes,flat sandals
97789625,261,shoes,heels
197429869,266,shoes,closed shoes
177472999,46,shoes,heels
76765891,41,shoes,flat sandals
211160496,47,shoes,flats
204622604,46,shoes,heels
142667712,46,shoes,heels
206849527,46,shoes,heels
164252684,43,shoes,pump
209891729,46,shoes,heels
210296180,48,shoes,flip-flops
211096621,43,shoes,pump
205588633,46,shoes,heels
207328366,46,shoes,heels
212150469,46,shoes,heels
166966954,49,shoes,sneakers
126402069,267,shoes,platform shoes
186244397,43,shoes,pump
205475372,41,shoes,flat sandals
205863081,49,shoes,sneakers
124507476,47,shoes,flats
197249037,49,shoes,sneakers
133485843,261,shoes,heels
189842918,43,shoes,pump
172482321,46,shoes,heels
159215994,49,shoes,sneakers
137645960,46,shoes,heels
198598113,49,shoes,sneakers
50084219,49,shoes,sneakers
204902753,49,shoes,sneakers
113612506,49,shoes,sneakers
181752388,261,shoes,heels
209920348,46,shoes,heels
121874487,261,shoes,heels
158543751,43,shoes,pump
138096763,264,shoes,over-the-knee boots
156445649,43,shoes,pump
212728648,46,shoes,heels
172682400,46,shoes,heels
158556156,49,shoes,sneakers
192983268,264,shoes,over-the-knee boots
181051110,265,shoes,flats
150694617,261,shoes,heels
201150987,265,shoes,flats
212767225,46,shoes,heels
194107542,261,shoes,heels
155178814,50,shoes,slippers
177427735,46,shoes,heels
204845369,46,shoes,heels
161577050,43,shoes,pump
126428317,261,shoes,heels
147548798,265,shoes,flats
192537325,43,shoes,pump
78845886,261,shoes,heels
209365946,267,shoes,platform shoes
158860879,46,shoes,heels
179221013,49,shoes,sneakers
181346732,261,shoes,heels
209552295,46,shoes,heels
175859092,49,shoes,sneakers
171599371,48,shoes,flip-flops
203003209,41,shoes,flat sandals
211016952,46,shoes,heels
201408969,41,shoes,flat sandals
205803045,46,shoes,heels
153675947,261,shoes,heels
207434511,46,shoes,heels
179234290,43,shoes,pump
205519136,46,shoes,heels
176672668,46,shoes,heels
173374412,43,shoes,pump
206317091,43,shoes,pump
192019350,49,shoes,sneakers
165101310,46,shoes,heels
195198851,43,shoes,pump
122189141,49,shoes,sneakers
208408974,46,shoes,heels
209509863,46,shoes,heels
197292431,261,shoes,heels
200686413,267,shoes,platform shoes
211000485,49,shoes,sneakers
191204809,261,shoes,heels
206172945,49,shoes,sneakers
103662674,46,shoes,heels
192794445,42,shoes,boots
208070724,46,shoes,heels
170324311,49,shoes,sneakers
205283951,46,shoes,heels
199223219,46,shoes,heels
144628962,43,shoes,pump
141231449,46,shoes,heels
90874342,261,shoes,heels
192455098,43,shoes,pump
181154023,49,shoes,sneakers
180484216,261,shoes,heels
193372489,261,shoes,heels
213011144,43,shoes,pump
174997953,49,shoes,sneakers
131228402,261,shoes,heels
201243950,46,shoes,heels
97835055,46,shoes,heels
188889120,46,shoes,heels
136321782,47,shoes,flats
147585521,261,shoes,heels
207379229,47,shoes,flats
193028124,49,shoes,sneakers
199414457,47,shoes,flats
210471126,46,shoes,heels
180566349,49,shoes,sneakers
179620279,46,shoes,heels
156741354,46,shoes,heels
186107509,50,shoes,slippers
202990298,46,shoes,heels
206524360,46,shoes,heels
171802166,46,shoes,heels
201915238,43,shoes,pump
120688842,49,shoes,sneakers
199082275,47,shoes,flats
162587209,46,shoes,heels
101416940,261,shoes,heels
183392476,261,shoes,heels
167877611,46,shoes,heels
192201784,261,shoes,heels
207964729,46,shoes,heels
210169337,46,shoes,heels
201962289,46,shoes,heels
190049158,43,shoes,pump
191669648,43,shoes,pump
142749440,41,shoes,flat sandals
205470079,47,shoes,flats
174665100,46,shoes,heels
161466570,43,shoes,pump
65590693,266,shoes,closed shoes
142451013,43,shoes,pump
132167357,47,shoes,flats
185751156,43,shoes,pump
163690804,47,shoes,flats
203859188,46,shoes,heels
213402051,49,shoes,sneakers
204698864,46,shoes,heels
214178590,50,shoes,slippers
189281341,43,shoes,pump
191090235,43,shoes,pump
212754894,46,shoes,heels
182141199,265,shoes,flats
143484692,264,shoes,over-the-knee boots
167124025,46,shoes,heels
173613495,46,shoes,heels
211539181,46,shoes,heels
191291682,261,shoes,heels
188279595,261,shoes,heels
126851789,267,shoes,platform shoes
195013115,261,shoes,heels
166284328,46,shoes,heels
197631411,46,shoes,heels
209037956,42,shoes,boots
143996100,43,shoes,pump
168959204,46,shoes,heels
207905753,50,shoes,slippers
133168724,46,shoes,heels
193164516,49,shoes,sneakers
190358880,46,shoes,heels
201392747,46,shoes,heels
159344605,46,shoes,heels
211781859,46,shoes,heels
166642311,46,shoes,heels
149985658,47,shoes,flats
184065300,261,shoes,heels
158425166,43,shoes,pump
204097810,47,shoes,flats
181237650,49,shoes,sneakers
152560355,47,shoes,flats
126807820,43,shoes,pump
169336124,49,shoes,sneakers
212726413,46,shoes,heels
208282516,49,shoes,sneakers
111151356,43,shoes,pump
174509598,261,shoes,heels
206683377,46,shoes,heels
115215817,43,shoes,pump
199612458,261,shoes,heels
132074707,46,shoes,heels
177991519,49,shoes,sneakers
198412335,43,shoes,pump
137616703,46,shoes,heels
175351151,265,shoes,flats
131572309,49,shoes,sneakers
192280696,42,shoes,boots
114520699,46,shoes,heels
208712862,46,shoes,heels
135684034,41,shoes,flat sandals
164951021,46,shoes,heels
172173686,46,shoes,heels
181351446,43,shoes,pump
182659353,43,shoes,pump
209478763,261,shoes,heels
75104112,46,shoes,heels
211101823,268,shoes,sneakers
132890375,46,shoes,heels
193738138,49,shoes,sneakers
168933221,49,shoes,sneakers
195884628,42,shoes,boots
201229374,43,shoes,pump
201028853,261,shoes,heels
178914111,264,shoes,over-the-knee boots
198491223,266,shoes,closed shoes
161569557,49,shoes,sneakers
204384271,46,shoes,heels
203427208,46,shoes,heels
205521169,46,shoes,heels
152658789,49,shoes,sneakers
193686792,49,shoes,sneakers
204377263,46,shoes,heels
140827347,46,shoes,heels
154156370,43,shoes,pump
209167180,46,shoes,heels
202975775,46,shoes,heels
163352765,261,shoes,heels
193941520,261,shoes,heels
158170029,49,shoes,sneakers
191610190,46,shoes,heels
140708905,43,shoes,pump
187717738,43,shoes,pump
177634242,46,shoes,heels
160801156,46,shoes,heels
211227839,46,shoes,heels
211286385,46,shoes,heels
192078202,261,shoes,heels
120385053,261,shoes,heels
211854364,46,shoes,heels
185169155,49,shoes,sneakers
206198442,46,shoes,heels
158345024,261,shoes,heels
213086227,48,shoes,flip-flops
188501759,46,shoes,heels
207911543,46,shoes,heels
187572410,261,shoes,heels
210996228,261,shoes,heels
146750895,43,shoes,pump
159496952,261,shoes,heels
208305752,46,shoes,heels
208456278,49,shoes,sneakers
193186547,43,shoes,pump
98314945,43,shoes,pump
202477474,261,shoes,heels
205726597,46,shoes,heels
134332864,49,shoes,sneakers
193095250,46,shoes,heels
211267850,263,shoes,heeled boots
173365679,46,shoes,heels
141052559,43,shoes,pump
184501946,261,shoes,heels
163927138,261,shoes,heels
170016179,46,shoes,heels
170562159,46,shoes,heels
160479759,46,shoes,heels
199930757,47,shoes,flats
142485148,43,shoes,pump
178671931,261,shoes,heels
165139296,49,shoes,sneakers
192405124,264,shoes,over-the-knee boots
207947750,46,shoes,heels
150855191,261,shoes,heels
204835479,46,shoes,heels
178159446,43,shoes,pump
164285938,43,shoes,pump
177743067,49,shoes,sneakers
149195941,49,shoes,sneakers
169826352,46,shoes,heels
150262019,46,shoes,heels
200658918,48,shoes,flip-flops
209783146,46,shoes,heels
212807175,49,shoes,sneakers
172995592,46,shoes,heels
209174745,46,shoes,heels
194291752,43,shoes,pump
154632495,43,shoes,pump
179240774,46,shoes,heels
215210496,50,shoes,slippers
201187185,46,shoes,heels
211483114,46,shoes,heels
155886022,42,shoes,boots
201486448,46,shoes,heels
133154030,46,shoes,heels
182302729,42,shoes,boots
210308295,46,shoes,heels
206567147,49,shoes,sneakers
177617091,47,shoes,flats
173604106,46,shoes,heels
93024322,46,shoes,heels
205707160,49,shoes,sneakers
205707162,49,shoes,sneakers
165366634,46,shoes,heels
170491630,49,shoes,sneakers
204449902,261,shoes,heels
196144884,43,shoes,pump
201396999,46,shoes,heels
169153481,261,shoes,heels
198694576,47,shoes,flats
164976195,261,shoes,heels
180128523,265,shoes,flats
115332941,261,shoes,heels
183828903,263,shoes,heeled boots
167131004,46,shoes,heels
184311972,261,shoes,heels
184942417,46,shoes,heels
83866084,49,shoes,sneakers
136292162,46,shoes,heels
173747996,46,shoes,heels
184313554,261,shoes,heels
88864266,41,shoes,flat sandals
158137346,46,shoes,heels
162256635,46,shoes,heels
109650376,47,shoes,flats
118837966,47,shoes,flats
69233764,261,shoes,heels
204000539,43,shoes,pump
157548160,41,shoes,flat sandals
211168207,46,shoes,heels
195691812,43,shoes,pump
183728621,43,shoes,pump
138806786,41,shoes,flat sandals
167420722,46,shoes,heels
213085234,46,shoes,heels
199590502,46,shoes,heels
212726779,46,shoes,heels
174615472,46,shoes,heels
204219605,46,shoes,heels
210221001,43,shoes,pump
212372575,48,shoes,flip-flops
205394106,43,shoes,pump
202280212,46,shoes,heels
143367305,42,shoes,boots
201710865,46,shoes,heels
209179846,41,shoes,flat sandals
150821425,43,shoes,pump
195438650,41,shoes,flat sandals
171213433,46,shoes,heels
183025973,49,shoes,sneakers
212127754,46,shoes,heels
178900409,261,shoes,heels
164870997,43,shoes,pump
157735292,261,shoes,heels
150137780,261,shoes,heels
204944259,41,shoes,flat sandals
146962695,43,shoes,pump
104330915,46,shoes,heels
157034330,43,shoes,pump
210050227,48,shoes,flip-flops
204646936,46,shoes,heels
126063179,46,shoes,heels
206636962,49,shoes,sneakers
204942331,41,shoes,flat sandals
188754769,264,shoes,over-the-knee boots
199501926,49,shoes,sneakers
174051354,46,shoes,heels
123383052,49,shoes,sneakers
178874896,49,shoes,sneakers
207658552,46,shoes,heels
150987582,261,shoes,heels
148026647,263,shoes,heeled boots
73194660,47,shoes,flats
188020801,261,shoes,heels
163502632,49,shoes,sneakers
151955684,47,shoes,flats
202012027,46,shoes,heels
209097827,46,shoes,heels
209165373,46,shoes,heels
208882449,43,shoes,pump
143385637,50,shoes,slippers
111674432,49,shoes,sneakers
181401144,49,shoes,sneakers
207429949,46,shoes,heels
156513845,43,shoes,pump
188701687,261,shoes,heels
162447252,41,shoes,flat sandals
178472463,261,shoes,heels
145200510,49,shoes,sneakers
192613374,265,shoes,flats
176713936,261,shoes,heels
138435625,42,shoes,boots
131860588,43,shoes,pump
180362439,49,shoes,sneakers
214387386,49,shoes,sneakers
187559726,43,shoes,pump
171058390,49,shoes,sneakers
207905742,50,shoes,slippers
182305367,43,shoes,pump
142854316,41,shoes,flat sandals
206904559,46,shoes,heels
180772187,43,shoes,pump
207875851,48,shoes,flip-flops
200715792,49,shoes,sneakers
195920526,261,shoes,heels
167759245,46,shoes,heels
187407474,43,shoes,pump
146824203,263,shoes,heeled boots
175355579,46,shoes,heels
182508412,261,shoes,heels
174102664,46,shoes,heels
173044958,48,shoes,flip-flops
195859841,46,shoes,heels
201360625,43,shoes,pump
213196140,46,shoes,heels
213085705,46,shoes,heels
196607114,265,shoes,flats
185543880,43,shoes,pump
206262660,49,shoes,sneakers
206222696,41,shoes,flat sandals
181680102,265,shoes,flats
146383536,265,shoes,flats
204975400,46,shoes,heels
204975407,46,shoes,heels
196337922,46,shoes,heels
154092149,261,shoes,heels
140062417,49,shoes,sneakers
212118409,46,shoes,heels
202594470,46,shoes,heels
154103521,43,shoes,pump
91826001,265,shoes,flats
213285200,46,shoes,heels
203368371,46,shoes,heels
175839074,43,shoes,pump
156835652,46,shoes,heels
160303329,46,shoes,heels
195937486,46,shoes,heels
189460734,46,shoes,heels
136819402,46,shoes,heels
193594335,261,shoes,heels
203428426,46,shoes,heels
158884723,46,shoes,heels
196784269,47,shoes,flats
167976980,47,shoes,flats
189208183,47,shoes,flats
203425360,47,shoes,flats
211286368,41,shoes,flat sandals
201550851,47,shoes,flats
210463528,49,shoes,sneakers
183017808,264,shoes,over-the-knee boots
161585995,43,shoes,pump
158122178,49,shoes,sneakers
186165152,261,shoes,heels
201700886,49,shoes,sneakers
174814169,46,shoes,heels
125047155,43,shoes,pump
182700988,261,shoes,heels
183430812,261,shoes,heels
189834279,46,shoes,heels
210041276,46,shoes,heels
204478777,47,shoes,flats
177164461,46,shoes,heels
141879198,46,shoes,heels
174009656,265,shoes,flats
207721439,43,shoes,pump
184949133,265,shoes,flats
212149151,49,shoes,sneakers
164351218,43,shoes,pump
199843730,49,shoes,sneakers
193055313,261,shoes,heels
182607258,43,shoes,pump
210197687,46,shoes,heels
141814617,261,shoes,heels
208124302,46,shoes,heels
183027719,49,shoes,sneakers
145053999,43,shoes,pump
211539337,43,shoes,pump
163256192,266,shoes,closed shoes
162330083,43,shoes,pump
127196165,261,shoes,heels
130151259,47,shoes,flats
117813626,43,shoes,pump
210306685,42,shoes,boots
173981684,43,shoes,pump
165948338,49,shoes,sneakers
201458783,43,shoes,pump
176703678,49,shoes,sneakers
213085983,50,shoes,slippers
187225322,43,shoes,pump
207551182,49,shoes,sneakers
196030640,43,shoes,pump
206024154,41,shoes,flat sandals
207380100,46,shoes,heels
174862556,49,shoes,sneakers
206389196,43,shoes,pump
192374799,266,shoes,closed shoes
193796412,43,shoes,pump
92827658,43,shoes,pump
206290556,43,shoes,pump
202922302,49,shoes,sneakers
212463747,46,shoes,heels
115673561,263,shoes,heeled boots
208886242,47,shoes,flats
150694543,42,shoes,boots
177861613,47,shoes,flats
165995329,46,shoes,heels
158796877,46,shoes,heels
161736410,46,shoes,heels
194267243,46,shoes,heels
137966471,46,shoes,heels
195568329,46,shoes,heels
206706084,46,shoes,heels
178389661,47,shoes,flats
133538186,46,shoes,heels
149055500,263,shoes,heeled boots
165298998,46,shoes,heels
191395813,49,shoes,sneakers
194828696,41,shoes,flat sandals
200134751,261,shoes,heels
105425624,46,shoes,heels
186478355,49,shoes,sneakers
165834610,43,shoes,pump
208288704,46,shoes,heels
202337830,266,shoes,closed shoes
211875769,46,shoes,heels
101119653,43,shoes,pump
137846681,46,shoes,heels
187113178,261,shoes,heels
160836047,261,shoes,heels
205414980,46,shoes,heels
194476533,49,shoes,sneakers
127039375,42,shoes,boots
170500577,46,shoes,heels
187208329,49,shoes,sneakers
194343716,261,shoes,heels
209926736,46,shoes,heels
205402653,49,shoes,sneakers
173585091,46,shoes,heels
176327067,261,shoes,heels
206683761,46,shoes,heels
182579270,261,shoes,heels
179100575,47,shoes,flats
77848474,43,shoes,pump
150004696,46,shoes,heels
145859294,49,shoes,sneakers
143161841,41,shoes,flat sandals
156531988,261,shoes,heels
209892020,261,shoes,heels
202546845,46,shoes,heels
208256936,43,shoes,pump
201217965,46,shoes,heels
179201834,42,shoes,boots
194080599,261,shoes,heels
177641206,46,shoes,heels
179847961,47,shoes,flats
201245698,46,shoes,heels
210182565,41,shoes,flat sandals
137041433,46,shoes,heels
176703062,43,shoes,pump
148161605,42,shoes,boots
212130463,46,shoes,heels
